topic_id,method,qa_index,question,answer,quality_score
34,Chunking_Only,1,"question: Các nhà lãnh đạo quân đội và nhóm dân biểu ""còn lại"" của quốc hội năm 1640 là những ai? answer: là những người rất trung thành với lý tưởng Thanh giáo","question: Các nhà lãnh đạo quân đội và nhóm dân biểu ""còn lại"" (the Rump) của quốc hội năm 1640 là những ai? answer: là những người rất trung thành với lý tưởng Thanh giáo",0.6261
34,Chunking_Only,2,"question: Ngày 30 tháng 1 cùng năm nhà vua bị kết tội gì? answer: bạo chúa, phản bội, sát nhân và là kẻ thù của nhân dân","question: Ngày 30 tháng 1 cùng năm nhà vua bị kết tội gì? answer: bạo chúa, phản bội, sát nhân và là kẻ thù của nhân dân",0.7321
34,RAG_Chunking,1,question: Chế độ quân chủ chuyên chế của nước Pháp là gì? answer: quân chủ chuyên chế,question: Chế độ quân chủ chuyên chế của nước Pháp là gì? answer: quân chủ chuyên chế,0.732
34,RAG_Chunking,2,question: Charles bị đưa ra xét xử vào thời gian nào? answer: Ngày 20 tháng 1 năm 1649,question: Charles bị đưa ra xét xử vào thời gian nào? answer: Ngày 20 tháng 1 năm 1649,0.6843
34,RAG_Chunking,3,"question: Ngày 30 tháng 1 cùng năm nhà vua bị kết tội gì? answer: bạo chúa, phản bội, sát nhân và là kẻ thù của nhân dân","question: Ngày 30 tháng 1 cùng năm nhà vua bị kết tội gì? answer: bạo chúa, phản bội, sát nhân và là kẻ thù của nhân dân",0.7245
35,Chunking_Only,1,question: Tuyên ngôn Vương thất 1763 có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa như thế nào đối với Québec? answer: có ý nghĩa,"question: Tuyên ngôn Vương thất 1763 có ý nghĩa như thế nào đối với Québec? answer: tạo nên tỉnh Quebec từ Tân Pháp, và sáp nhập đảo Cape Breton vào Nova Scotia",0.8099
35,Chunking_Only,2,"question: Tại sao nhiều cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh? answer: Điều này khiến cho nhiều cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm trước khi bùng nổ Cách mạng Mỹ","question: Điều gì đã làm cho cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh? answer: Anh Quốc cũng tái lập ngôn ngữ Pháp, đức tin Công giáo La Mã, và dân luật Pháp tại đây",0.839
35,RAG_Chunking,1,"question: Nước Pháp duy trì chế độ quân chủ chuyên chế vào thời gian nào? answer: Đến cuối thế kỉ XVII, nước Pháp vẫn duy trì chế độ quân chủ chuyên chế, đứng đầu là vua Lu-i XVI","question: Nước Pháp duy trì chế độ quân chủ chuyên chế vào thời gian nào? answer: Đến cuối thế kỉ XVII, nước Pháp vẫn duy trì chế độ quân chủ chuyên chế, đứng đầu là vua Lu-i XVI",0.7114
35,RAG_Chunking,2,question: Vì sao các cuộc cách mạng tư sản lại khác nhau? answer: Do điều kiện lịch sử ở mỗi nước khác nhau nên mức độ thắng lợi của các cuộc cách mạng tư sản cũng khác nhau,question: Vì sao các cuộc cách mạng tư sản lại khác nhau? answer: Do điều kiện lịch sử ở mỗi nước khác nhau nên mức độ thắng lợi của các cuộc cách mạng tư sản cũng khác nhau,0.825
35,RAG_Chunking,3,"question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao","question: Nhà nước Phù Nam được tổ chức như thế nào? answer: theo thể chế quân chủ chuyên chế, vua là người đứng đầu có quyền lực tối cao",0.7189
35,RAG_Chunking,4,"question: Để ngăn ngừa xung đột tại Québec, Anh Quốc đã làm gì? answer: Anh Quốc thông qua đạo luật Québec vào năm 1774, mở rộng lãnh thổ của Québec đến Ngũ Đại Hồ và thung lũng sông Ohio","question: Để ngăn ngừa xung đột tại Québec, Anh Quốc đã làm gì? answer: Anh Quốc thông qua đạo luật Québec vào năm 1774, mở rộng lãnh thổ của Québec đến Ngũ Đại Hồ và thung lũng sông Ohio",0.7254
35,RAG_Chunking,5,"question: cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm nào? answer: những năm trước khi bùng nổ Cách mạng Mỹ","question: Cư dân Mười ba Thuộc địa tức giận, kích động tình cảm chống Anh trong những năm nào? answer: những năm trước khi bùng nổ Cách mạng Mỹ",0.866
36,Chunking_Only,1,question: Tổng thống Hoa Kỳ rời Ai Cập vào ngày nào? answer: ngày 12 tháng 2 năm 1945,question: Tổng thống Hoa Kỳ rời Ai Cập vào ngày nào? answer: ngày 12 tháng 2 năm 1945,0.7115
36,Chunking_Only,2,question: Cuộc họp cuối cùng giữa F.D.Roosevelt và Winston Churchill diễn ra vào ngày nào? answer: ngày 18 tháng 2,question: Cuộc họp cuối cùng giữa F.D.Roosevelt và Winston Churchill diễn ra vào ngày nào? answer: ngày 18 tháng 2,0.6733
36,Chunking_Only,3,"question: Tại Yalta, Lord Moran đã nói về bệnh tình của Roosevelt như thế nào? answer: Bệnh tình của ông rất là nặng. Ông có tất cả triệu chứng của bệnh xơ cứng mạch máu não trong thời kỳ cuối, vì vậy tôi cho rằng ông chỉ còn sống vài tháng","question: Tại Yalta, Lord Moran đã nói về bệnh tình của Roosevelt như thế nào? answer: Bệnh tình của ông rất là nặng. Ông có tất cả triệu chứng của bệnh xơ cứng mạch máu não trong thời kỳ cuối, vì vậy tôi cho rằng ông chỉ còn sống vài tháng",0.8186
36,RAG_Chunking,1,"question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh","question: Cuộc kháng chiến chống quân Xiêm diễn ra vào thời gian nào? answer: Giữa năm 1784, 5 vạn quân Xiêm kéo vào Gia Định (Nam Bộ ngày nay) với danh nghĩa giúp Nguyễn Ánh",0.8632
36,RAG_Chunking,2,question: Ngày 19-1-1785 đã diễn ra sự kiện gì? answer: trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm,"question: Ngày 19-1-1785 đã diễn ra sự kiện gì? answer: trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm. Mờ sáng ngày 19-1-1785, trên sông Tiên (đoạn từ Rạch Gầm đến Xoài Mút) đã diễn ra trận đánh quyết định giữa quân Tây Sơn và quân Xiêm",0.8176
36,RAG_Chunking,3,question: Quân Tây Sơn tiến đánh và hạ đồn Đống Đa vào thời gian nào? answer: Mờ sáng ngày mồng 5 Tết,question: Quân Tây Sơn tiến đánh và hạ đồn Đống Đa vào thời gian nào? answer: Mờ sáng ngày mồng 5 Tết,0.6062
36,RAG_Chunking,4,question: Tổng thống Hoa Kỳ rời Ai Cập vào ngày nào? answer: ngày 12 tháng 2 năm 1945,question: Tổng thống Hoa Kỳ rời Ai Cập vào ngày nào? answer: ngày 12 tháng 2 năm 1945,0.7143
36,RAG_Chunking,5,question: Cuộc họp cuối cùng giữa F.D.Roosevelt và Winston Churchill diễn ra vào ngày nào? answer: ngày 18 tháng 2,question: Cuộc họp cuối cùng giữa F.D.Roosevelt và Winston Churchill diễn ra vào ngày nào? answer: ngày 18 tháng 2,0.6581
36,RAG_Chunking,6,"question: Tại Yalta, Lord Moran đã nói về bệnh tình của Roosevelt như thế nào? answer: Bệnh tình của ông rất là nặng. Ông có tất cả triệu chứng của bệnh xơ cứng mạch máu não trong thời kỳ cuối, vì vậy tôi cho rằng ông chỉ còn sống vài tháng","question: Tại Yalta, Lord Moran đã nói về bệnh tình của Roosevelt như thế nào? answer: Bệnh tình của ông rất là nặng. Ông có tất cả triệu chứng của bệnh xơ cứng mạch máu não trong thời kỳ cuối, vì vậy tôi cho rằng ông chỉ còn sống vài tháng",0.8333
37,Chunking_Only,1,"question: Roosevelt đã giúp đỡ Alfred E. Smith như thế nào? answer: Ông giúp Alfred E. Smith đắc cử thống đốc tiểu bang New York năm 1922, và thậm chí ông còn là một người ủng hộ tích cực cho Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống","question: Roosevelt đã giúp đỡ Alfred E. Smith như thế nào? answer: Ông giúp Alfred E. Smith đắc cử thống đốc tiểu bang New York năm 1922, và thậm chí ông còn là một người ủng hộ tích cực cho Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống lại người cháu họ cùa Smith chống",0.7629
37,Chunking_Only,2,question: Ai là người đã đề cử Smith trong các đại hội toàn quốc của Đảng Dân chủ năm 1924 và 1928? answer: Roosevelt,question: Ai là người đã đề cử Smith trong các đại hội toàn quốc của Đảng Dân chủ năm 1924 và 1928? answer: Roosevelt,0.8245
37,Chunking_Only,3,"question: Trong cuộc bầu cử tổng thống năm 1928, Smith đã yêu cầu Roosevelt làm gì? answer: yêu cầu Roosevelt ra tranh cử chức thống đốc tiểu bang New York năm 1928","question: Trong cuộc bầu cử tổng thống năm 1928, Smith đã yêu cầu Roosevelt làm gì? answer: yêu cầu Roosevelt ra tranh cử chức thống đốc tiểu bang New York năm 1928",0.8375
37,RAG_Chunking,1,question: Nguyên nhân dẫn tới thắng lợi của Cách mạng Tháng Tám năm 1945 là gì? answer: Sự chuẩn bị chu đáo về lực lượng chính trị và lực lượng vũ trang,question: Nguyên nhân dẫn tới thắng lợi của Cách mạng Tháng Tám năm 1945 là gì? answer: Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương đứng đầu là Chủ tịch Hồ Chí Minh,0.922
37,RAG_Chunking,2,question: Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến vào thời gian nào? answer: Ngày 19-12-1946,question: Chủ tịch Hồ Chí Minh ra Lời kêu gọi toàn quốc kháng chiến vào thời gian nào? answer: Ngày 19-12-1946,0.8183
37,RAG_Chunking,3,question: Cuộc chiến đấu ở các đô thị phía Bắc diễn ra vào thời gian nào? answer: 12-1946 - 2-1947,question: Cuộc chiến đấu ở các đô thị phía Bắc diễn ra vào thời gian nào? answer: 12-1946 - 2-1947,0.6687
37,RAG_Chunking,4,question: Ai là người duy trì liên lạc và hàn gắn rào cản cách biệt với Đảng Dân chủ trong suốt thập niên 1920? answer: Roosevelt,question: Ai là người duy trì liên lạc và hàn gắn rào cản cách biệt với Đảng Dân chủ trong suốt thập niên 1920? answer: Roosevelt,0.6954
37,RAG_Chunking,5,question: Alfred E. Smith đắc cử thống đốc tiểu bang New York vào năm nào? answer: năm 1922,question: Alfred E. Smith đắc cử thống đốc tiểu bang New York vào năm nào? answer: năm 1922,0.7545
37,RAG_Chunking,6,question: Roosevelt đã đề cử Smith trong các đại hội toàn quốc của Đảng Dân chủ vào năm nào? answer: 1924 và 1928,question: Roosevelt đã đề cử Smith trong các đại hội toàn quốc của Đảng Dân chủ vào năm nào? answer: 1924 và 1928,0.8358
37,RAG_Chunking,7,question: Ai đắc cử thống đốc tiểu bang New York năm 1928? answer: Roosevelt,question: Ai đắc cử thống đốc tiểu bang New York năm 1928? answer: Roosevelt,0.7953
38,Chunking_Only,1,"question: Vào thế kỷ 15, Franois Villon đã viết về Paris trong tác phẩm chính của mình là gì? answer: Le Testament","question: Vào thế kỷ 15, Franois Villon đã viết về Paris trong tác phẩm chính của mình là gì? answer: Le Testament",0.8435
38,Chunking_Only,2,question: Toàn cảnh miêu tả xã hội Pháp thế kỷ 19. Alexandre Dumas với Ba người lính ngự lâm đã cho thấy điều gì? answer: Paris khác trong lịch sử,question: Toàn cảnh miêu tả xã hội Pháp thế kỷ 19. Alexandre Dumas với Ba người lính ngự lâm đã cho thấy điều gì? answer: Paris khác trong lịch sử,0.8992
